14708	37
14709	0
14710	0
14711	0
14712	0
14713	0
14714	0
14715	0
14716	0
14717	15
14718	0
14719	46
14720	12
14721	1
14722	1
14723	0
14724	0
14725	0
14726	0
14727	0
14728	0
14729	0
14730	0
14731	0
14732	0
14733	0
14734	0
14735	21
14736	0
14737	4
14738	9
14739	0
14740	0
14741	19
14742	0
14743	1
14744	0
14745	1
14746	2
14747	0
14748	0
14749	0
14750	0
14751	0
14752	0
14753	0
14754	0
14755	10
14756	0
14757	0
14758	0
14759	6
14760	0
14761	0
14762	0
14763	0
14764	0
14765	1
14766	0
14767	0
14768	3
14769	2
14770	4
14771	0
14772	0
14773	0
14774	0
14775	0
14776	0
14777	0
14778	0
14779	0
14780	0
14781	0
14782	0
14783	0
14784	0
14785	5
14786	0
14787	0
14788	0
14789	0
14790	0
14791	0
14792	0
14793	0
14794	0
14795	0
14796	0
14797	0
14798	0
14799	0
14800	0
14801	0
14802	9
14803	0
14804	0
14805	0
14806	0
14807	0
14808	0
14809	0
14810	0
14811	0
14812	4
14813	0
14814	1
14815	0
14816	0
14817	0
14818	0
14819	0
14820	11
14821	0
14822	0
14823	0
14824	0
14825	0
14826	0
14827	0
14828	0
14829	9
14830	0
14831	0
14832	0
14833	0
14834	0
14835	0
14836	0
14837	0
14838	0
14839	8
14840	0
14841	0
14842	0
14843	0
14844	0
14845	0
14846	0
14847	35
14848	5
14849	0
14850	0
14851	0
14852	0
14853	0
14854	0
14855	0
14856	0
14857	0
14858	0
14859	6
14860	0
14861	0
14862	0
14863	2
14864	0
14865	5
14866	0
14867	0
14868	0
14869	9
14870	0
14871	0
14872	0
14873	0
14874	0
14875	4
14876	21
14877	0
14878	0
14879	0
14880	0
14881	0
14882	0
14883	10
14884	0
14885	0
14886	0
14887	0
14888	0
14889	0
14890	0
14891	6
14892	0
14893	25
14894	0
14895	0
14896	0
14897	0
14898	13
14899	0
14900	8
14901	0
14902	0
14903	0
14904	0
14905	0
14906	0
14907	0
14908	0
14909	0
14910	0
14911	0
14912	2
14913	0
14914	0
14915	0
14916	0
14917	0
14918	0
14919	0
14920	0
14921	0
14922	0
14923	0
14924	0
14925	0
14926	0
14927	0
14928	0
14929	0
14930	0
14931	0
14932	5
14933	0
14934	0
14935	0
14936	2
14937	4
14938	12
14939	0
14940	0
14941	0
14942	0
14943	0
14944	0
14945	0
14946	0
14947	0
14948	0
14949	0
14950	0
14951	0
14952	0
14953	0
14954	0
14955	0
14956	0
14957	12
14958	0
14959	1
14960	5
14961	0
14962	7
14963	0
14964	0
14965	0
14966	0
14967	3
14968	0
14969	0
14970	0
14971	0
14972	0
14973	0
14974	0
14975	0
14976	0
14977	77
14978	0
14979	0
14980	13
14981	0
14982	0
14983	7
14984	0
14985	0
14986	35
14987	1
14988	0
14989	0
14990	0
14991	0
14992	0
14993	0
14994	0
14995	0
14996	5
14997	0
14998	4
14999	10
15000	0
15001	0
15002	0
15003	0
15004	0
15005	1
15006	15
15007	1
15008	2
15009	4
15010	0
15011	0
15012	0
15013	0
15014	1
15015	0
15016	0
15017	16
15018	0
15019	0
15020	0
15021	0
15022	0
15023	2
15024	0
15025	0
15026	4
15027	11
15028	0
15029	0
15030	0
15031	0
15032	0
15033	0
15034	0
15035	0
15036	0
15037	0
15038	0
15039	0
15040	14
15041	0
15042	0
15043	0
15044	5
15045	6
15046	0
15047	0
15048	0
15049	0
15050	0
15051	0
15052	0
15053	0
15054	0
15055	0
15056	0
15057	0
15058	0
15059	0
15060	0
15061	0
15062	0
15063	0
15064	0
15065	4
15066	0
15067	1
15068	11
15069	1
15070	0
15071	0
15072	0
15073	0
15074	0
15075	0
15076	5
15077	0
15078	0
15079	0
15080	0
15081	0
15082	0
15083	0
15084	0
15085	9
15086	0
15087	5
15088	0
15089	2
15090	1
15091	0
15092	0
15093	0
15094	0
15095	0
15096	0
15097	0
15098	0
15099	0
15100	0
15101	0
15102	0
15103	0
15104	0
15105	0
15106	0
15107	10
15108	1
15109	0
15110	0
15111	0
15112	0
15113	4
15114	0
15115	0
15116	0
15117	4
15118	11
15119	56
15120	0
15121	0
15122	9
15123	0
15124	0
15125	0
15126	0
15127	1
15128	0
15129	0
15130	0
15131	0
15132	0
15133	0
15134	7
15135	0
15136	1
15137	0
15138	0
15139	0
15140	0
15141	1
15142	77
15143	0
15144	0
15145	0
15146	5
15147	19
15148	0
15149	0
15150	0
15151	0
15152	0
15153	0
15154	0
15155	0
15156	13
15157	0
15158	6
15159	7
15160	0
15161	0
15162	0
15163	0
15164	0
15165	0
15166	19
15167	5
15168	5
15169	21
15170	0
15171	3
15172	0
15173	0
15174	0
15175	0
15176	0
15177	12
15178	0
15179	0
15180	0
15181	0
15182	0
15183	5
15184	0
15185	0
15186	0
15187	14
15188	0
15189	0
15190	0
15191	0
15192	0
15193	0
15194	1
15195	4
15196	0
15197	1
15198	8
15199	0
15200	0
15201	0
15202	0
15203	2
15204	0
15205	0
15206	0
15207	0
15208	0
15209	0
15210	0
15211	0
15212	0
15213	0
15214	0
15215	0
15216	0
15217	0
15218	5
15219	0
15220	1
15221	0
15222	4
15223	0
15224	5
15225	0
15226	56
15227	0
15228	8
15229	3
15230	13
15231	77
15232	0
15233	0
15234	0
15235	0
15236	0
15237	0
15238	0
15239	0
15240	0
15241	0
15242	0
15243	0
15244	0
15245	0
15246	0
15247	0
15248	4
15249	1
15250	0
15251	1
15252	0
15253	0
15254	0
15255	0
15256	0
15257	0
15258	0
15259	0
15260	0
15261	0
15262	0
15263	1
15264	0
15265	0
15266	0
15267	0
15268	0
15269	0
15270	0
15271	0
15272	0
15273	0
15274	0
15275	3
15276	13
15277	0
15278	0
15279	0
15280	0
15281	0
15282	0
15283	0
15284	0
15285	0
15286	14
15287	14
15288	0
15289	0
15290	0
15291	0
15292	0
15293	0
15294	0
15295	0
15296	0
15297	8
15298	0
15299	0
15300	0
15301	0
15302	0
15303	0
15304	0
15305	4
15306	7
15307	0
15308	0
15309	0
15310	0
15311	0
15312	19
15313	0
15314	5
15315	0
15316	0
15317	3
15318	0
15319	0
15320	0
15321	1
15322	2
15323	0
15324	0
15325	0
15326	0
15327	0
15328	0
15329	6
15330	0
15331	0
15332	0
15333	19
15334	0
15335	0
15336	0
15337	1
15338	0
15339	0
15340	0
15341	0
15342	0
15343	0
15344	0
15345	0
15346	0
15347	16
15348	3
15349	0
15350	0
15351	0
15352	0
15353	0
15354	0
15355	0
15356	0
15357	3
15358	19
15359	0
15360	74
15361	0
15362	0
15363	0
15364	0
15365	0
15366	6
15367	0
15368	0
15369	0
15370	0
15371	0
15372	0
15373	0
15374	0
15375	26
15376	0
15377	0
15378	0
15379	8
15380	39
15381	1
15382	1
15383	0
15384	0
15385	0
15386	0
15387	0
15388	0
15389	0
15390	0
15391	0
15392	0
15393	0
15394	0
15395	0
15396	0
15397	0
15398	0
15399	0
15400	0
15401	0
15402	0
15403	9
15404	10
15405	8
15406	0
15407	0
15408	0
15409	0
15410	0
15411	18
15412	18
15413	0
15414	0
15415	0
15416	5
15417	1
15418	0
15419	6
15420	10
15421	10
15422	9
15423	0
15424	0
15425	0
15426	0
15427	0
15428	0
15429	5
15430	0
15431	0
15432	0
15433	0
15434	0
15435	0
15436	0
15437	0
15438	0
15439	3
15440	9
15441	0
15442	7
15443	35
15444	11
15445	0
15446	3
15447	0
15448	0
15449	0
15450	0
15451	0
15452	10
15453	13
15454	0
15455	0
15456	0
15457	0
15458	0
15459	1
15460	1
15461	1
15462	12
15463	0
15464	0
15465	0
15466	0
15467	0
15468	0
15469	0
15470	7
15471	31
15472	0
15473	0
15474	0
15475	0
15476	0
15477	0
15478	0
15479	0
15480	0
15481	0
15482	0
15483	0
15484	0
15485	0
15486	0
15487	0
15488	1
15489	0
15490	0
15491	0
15492	0
15493	77
15494	0
15495	0
15496	15
15497	0
15498	0
15499	0
15500	0
15501	0
15502	1
15503	0
15504	17
15505	0
15506	17
15507	0
15508	0
15509	0
15510	37
15511	0
15512	1
15513	0
15514	0
15515	0
15516	0
15517	0
15518	0
15519	0
15520	0
15521	0
15522	0
15523	0
15524	0
15525	0
15526	10
15527	0
15528	0
15529	0
15530	0
15531	0
15532	0
15533	5
15534	21
15535	0
15536	0
15537	0
15538	0
15539	0
15540	0
15541	0
15542	0
15543	0
15544	1
15545	0
15546	5
15547	0
15548	0
15549	0
15550	0
15551	0
15552	0
15553	0
15554	2
15555	0
15556	0
15557	0
15558	0
15559	0
15560	0
15561	0
15562	0
15563	0
15564	0
15565	14
15566	0
15567	21
15568	11
15569	0
15570	7
15571	0
15572	0
15573	0
15574	0
15575	0
15576	0
15577	0
15578	5
15579	0
15580	18
15581	0
15582	1
15583	0
15584	0
15585	0
15586	0
15587	0
15588	0
15589	0
15590	0
15591	0
15592	3
15593	0
15594	0
15595	0
15596	0
15597	0
15598	0
15599	1
15600	0
15601	0
15602	0
15603	0
15604	3
15605	0
15606	0
15607	0
15608	0
15609	0
15610	0
15611	0
15612	0
15613	6
15614	0
15615	0
15616	0
15617	0
15618	0
15619	0
15620	7
15621	0
15622	0
15623	0
15624	0
15625	37
15626	13
15627	13
15628	0
15629	0
15630	5
15631	0
15632	0
15633	0
15634	0
15635	0
15636	13
15637	0
15638	0
15639	0
15640	11
15641	37
15642	0
15643	0
15644	14
15645	12
15646	0
15647	12
15648	0
15649	0
15650	0
15651	0
15652	0
15653	1
15654	5
15655	0
15656	0
15657	0
15658	0
15659	0
15660	0
15661	0
15662	19
15663	19
15664	0
15665	0
15666	0
15667	0
15668	0
15669	3
15670	0
15671	0
15672	0
15673	0
15674	0
15675	0
15676	0
15677	0
15678	0
15679	13
15680	0
15681	0
15682	0
15683	0
15684	0
15685	0
15686	0
15687	0
15688	0
15689	0
15690	0
15691	0
15692	0
15693	0
15694	0
15695	0
15696	0
15697	3
15698	15
15699	0
15700	0
15701	0
15702	0
15703	0
15704	0
15705	0
15706	0
15707	26
15708	0
15709	0
15710	8
15711	0
15712	0
15713	0
15714	0
15715	0
15716	0
15717	0
15718	0
15719	0
15720	0
15721	0
15722	3
15723	0
15724	3
15725	4
15726	8
15727	0
15728	10
15729	0
15730	0
15731	0
15732	0
15733	0
15734	0
15735	0
15736	13
15737	13
15738	0
15739	0
15740	0
15741	0
15742	0
15743	1
15744	6
15745	0
15746	0
15747	1
15748	0
15749	0
15750	0
15751	0
15752	0
15753	0
15754	0
15755	0
15756	0
15757	7
15758	0
15759	0
15760	0
15761	0
15762	0
15763	0
15764	0
15765	0
15766	0
15767	1
15768	0
15769	0
15770	0
15771	0
15772	0
15773	0
15774	0
15775	16
15776	16
15777	28
15778	6
15779	3
15780	0
15781	0
15782	0
15783	0
15784	16
15785	0
15786	0
15787	1
15788	0
15789	48
15790	10
15791	6
15792	0
15793	10
15794	0
15795	0
15796	0
15797	0
15798	0
15799	0
15800	0
15801	0
15802	0
15803	0
15804	0
15805	1
15806	3
15807	6
15808	0
15809	3
15810	0
15811	27
15812	0
15813	0
15814	0
15815	0
15816	0
15817	0
15818	0
15819	0
15820	5
15821	0
15822	1
15823	0
15824	0
15825	0
15826	0
15827	0
15828	0
15829	0
15830	0
15831	0
15832	5
15833	2
15834	6
15835	0
15836	0
15837	0
15838	0
15839	0
15840	0
15841	0
15842	0
15843	0
15844	0
15845	0
15846	13
15847	0
15848	0
15849	0
15850	0
15851	0
15852	0
15853	0
15854	0
15855	8
15856	0
15857	0
15858	44
15859	0
15860	0
15861	4
15862	0
15863	0
15864	1
15865	0
15866	0
15867	0
15868	0
15869	0
15870	0
15871	0
15872	0
15873	8
15874	0
15875	0
15876	0
15877	0
15878	0
15879	13
15880	0
15881	4
15882	0
15883	37
15884	3
15885	0
15886	7
15887	7
15888	9
15889	0
15890	0
15891	0
15892	0
15893	0
15894	0
15895	0
15896	0
15897	0
15898	5
15899	0
15900	0
15901	21
15902	0
15903	8
15904	0
15905	0
15906	0
15907	0
15908	0
15909	0
15910	0
15911	0
15912	0
15913	6
15914	0
15915	0
15916	4
15917	5
15918	0
15919	6
15920	0
15921	1
15922	0
15923	5
15924	0
15925	7
15926	3
15927	0
15928	3
15929	0
15930	0
15931	1
15932	12
15933	0
15934	0
15935	0
15936	0
15937	0
15938	0
15939	0
15940	1
15941	0
15942	0
15943	0
15944	0
15945	0
15946	0
15947	0
15948	0
15949	0
15950	0
15951	1
15952	0
15953	0
15954	9
15955	0
15956	1
15957	0
15958	10
15959	5
15960	0
15961	1
15962	0
15963	0
15964	0
15965	0
15966	0
15967	3
15968	0
15969	0
15970	0
15971	0
15972	7
15973	0
15974	0
15975	0
15976	0
15977	5
15978	1
15979	0
15980	19
15981	0
15982	3
15983	0
15984	5
15985	0
15986	0
15987	0
15988	0
15989	0
15990	3
15991	0
15992	3
15993	0
15994	0
15995	0
15996	0
15997	0
15998	0
15999	0
16000	3
16001	50
16002	8
16003	0
16004	0
16005	0
16006	0
16007	0
16008	0
16009	12
16010	0
16011	0
16012	12
16013	0
16014	5
16015	0
16016	0
16017	0
16018	0
16019	0
16020	7
16021	13
16022	0
16023	13
16024	77
16025	0
16026	0
16027	0
16028	9
16029	0
16030	0
16031	0
16032	0
16033	0
16034	0
16035	0
16036	0
16037	0
16038	0
16039	0
16040	0
16041	0
16042	0
16043	0
16044	12
16045	0
16046	0
16047	11
16048	0
16049	0
16050	0
16051	0
16052	0
16053	0
16054	0
16055	0
16056	4
16057	0
16058	20
16059	0
16060	8
16061	0
16062	0
16063	0
16064	0
16065	0
16066	0
16067	0
16068	0
16069	25
16070	5
16071	56
16072	0
16073	0
16074	0
16075	0
16076	0
16077	0
16078	0
16079	0
16080	5
16081	0
16082	0
16083	0
16084	0
16085	0
16086	0
16087	0
16088	0
16089	10
16090	5
16091	77
16092	0
16093	0
16094	0
16095	0
16096	0
16097	0
16098	0
16099	5
16100	0
16101	0
16102	0
16103	0
16104	0
16105	37
16106	6
16107	39
16108	0
16109	0
16110	0
16111	0
16112	0
16113	0
16114	0
16115	0
16116	0
16117	0
16118	0
16119	0
16120	13
16121	3
16122	0
16123	0
16124	0
16125	0
16126	5
16127	5
16128	7
16129	0
16130	0
16131	0
16132	0
16133	0
16134	0
16135	0
16136	0
16137	0
16138	0
16139	0
16140	0
16141	0
16142	1
16143	11
16144	0
16145	0
16146	10
16147	0
16148	1
16149	0
16150	0
16151	77
16152	0
16153	0
16154	0
16155	0
16156	10
16157	0
16158	0
16159	0
16160	0
16161	8
16162	0
16163	0
16164	0
16165	0
16166	0
16167	14
16168	10
16169	8
16170	0
16171	0
16172	0
16173	0
16174	0
16175	0
16176	0
16177	23
16178	0
16179	0
16180	0
16181	0
16182	0
16183	0
16184	0
16185	0
16186	8
16187	0
16188	0
16189	0
16190	0
16191	0
16192	8
16193	0
16194	1
16195	0
16196	0
16197	0
16198	0
16199	20
16200	0
16201	0
16202	0
16203	0
16204	0
16205	0
16206	1
16207	0
16208	0
16209	15
16210	0
16211	10
16212	0
16213	0
16214	0
16215	1
16216	0
16217	0
16218	0
16219	0
16220	0
16221	37
16222	0
16223	0
16224	0
16225	0
16226	21
16227	0
16228	5
16229	0
16230	10
16231	0
16232	4
16233	0
16234	4
16235	0
16236	0
16237	0
16238	0
16239	0
16240	0
16241	0
16242	0
16243	0
16244	13
16245	2
16246	6
16247	0
16248	0
16249	0
16250	5
16251	0
16252	13
16253	0
16254	2
16255	0
16256	1
16257	5
16258	0
16259	0
16260	0
16261	0
16262	0
16263	0
16264	7
16265	14
16266	0
16267	0
16268	3
16269	0
16270	0
16271	0
16272	0
16273	0
16274	0
16275	0
16276	0
16277	18
16278	0
16279	31
16280	7
16281	1
16282	0
16283	0
16284	0
16285	0
16286	0
16287	5
16288	0
16289	1
16290	0
16291	0
16292	39
16293	4
16294	1
16295	0
16296	0
16297	0
16298	0
16299	0
16300	0
16301	0
16302	26
16303	0
16304	0
16305	0
16306	0
16307	0
16308	0
16309	0
16310	0
16311	0
16312	0
16313	0
16314	0
16315	0
16316	0
16317	0
16318	0
16319	2
16320	7
16321	23
16322	6
16323	3
16324	0
16325	0
16326	0
16327	0
16328	0
16329	0
16330	0
16331	0
16332	0
16333	22
16334	0
16335	0
16336	0
16337	3
16338	0
16339	16
16340	0
16341	0
16342	0
16343	1
16344	4
16345	0
16346	3
16347	0
16348	0
16349	5
16350	26
16351	0
16352	0
16353	0
16354	0
16355	0
16356	5
16357	0
16358	0
16359	0
16360	0
16361	0
16362	0
16363	0
16364	0
16365	0
16366	44
16367	0
16368	0
16369	7
16370	6
16371	0
16372	0
16373	0
16374	0
16375	0
16376	0
16377	0
16378	0
16379	0
16380	0
16381	0
16382	0
16383	0
16384	0
16385	0
16386	0
16387	0
16388	0
16389	0
16390	0
16391	0
16392	0
16393	0
16394	0
16395	0
16396	0
16397	0
16398	0
16399	0
16400	0
16401	0
16402	0
16403	0
16404	0
16405	1
16406	0
16407	0
16408	0
16409	0
16410	73
16411	0
16412	0
16413	26
16414	0
16415	0
16416	0
16417	0
16418	0
16419	0
16420	0
16421	0
16422	0
16423	0
16424	0
16425	0
16426	13
16427	0
16428	0
16429	0
16430	1
16431	0
16432	0
16433	0
16434	0
16435	0
16436	0
16437	0
16438	0
16439	0
16440	0
16441	0
16442	0
16443	0
16444	0
16445	0
16446	0
16447	0
16448	0
16449	0
16450	11
16451	0
16452	0
16453	0
16454	0
16455	0
16456	0
16457	0
16458	0
16459	5
16460	0
16461	0
16462	0
16463	0
16464	0
16465	0
16466	15
16467	0
16468	0
16469	0
16470	13
16471	0
16472	0
16473	0
16474	0
16475	0
16476	0
16477	0
16478	0
16479	0
16480	0
16481	37
16482	0
16483	8
16484	0
16485	0
16486	0
16487	0
16488	0
16489	0
16490	0
16491	0
16492	0
16493	0
16494	3
16495	0
16496	0
16497	0
16498	0
16499	0
16500	0
16501	1
16502	0
16503	0
16504	0
16505	3
16506	19
16507	1
16508	0
16509	0
16510	0
16511	0
16512	0
16513	0
16514	0
16515	0
16516	13
16517	0
16518	0
16519	0
16520	0
16521	0
16522	0
16523	0
16524	3
16525	0
16526	0
16527	0
16528	0
16529	0
16530	1
16531	1
16532	36
16533	2
16534	1
16535	0
16536	0
16537	0
16538	0
16539	0
16540	0
16541	0
16542	0
16543	0
16544	0
16545	0
16546	16
16547	7
16548	0
16549	2
16550	3
16551	0
16552	0
16553	0
16554	27
16555	8
16556	0
16557	0
16558	14
16559	0
16560	1
16561	0
16562	0
16563	0
16564	0
16565	0
16566	0
16567	0
16568	0
16569	13
16570	16
16571	0
16572	1
16573	15
16574	0
16575	0
16576	0
16577	0
16578	0
16579	0
16580	0
16581	0
16582	0
16583	0
16584	31
16585	2
16586	9
16587	0
16588	13
16589	0
16590	11
16591	0
16592	0
16593	0
16594	5
16595	0
16596	0
16597	0
16598	0
16599	0
16600	0
16601	0
16602	5
16603	0
16604	23
16605	0
16606	0
16607	0
16608	0
16609	0
16610	0
16611	3
16612	0
16613	0
16614	0
16615	0
16616	0
16617	2
16618	0
16619	0
16620	0
16621	1
16622	1
16623	50
16624	0
16625	0
16626	0
16627	0
16628	0
16629	0
16630	0
16631	0
16632	0
16633	5
16634	0
16635	0
16636	0
16637	1
16638	9
16639	0
16640	0
16641	0
16642	0
16643	1
16644	4
16645	0
16646	0
16647	0
16648	0
16649	0
16650	0
16651	0
16652	0
16653	0
16654	0
16655	0
16656	28
16657	0
16658	0
16659	7
16660	5
16661	0
16662	0
16663	0
16664	0
16665	0
16666	4
16667	0
16668	9
16669	4
16670	0
16671	0
16672	0
16673	0
16674	0
16675	0
16676	0
16677	0
16678	0
16679	0
16680	0
16681	0
16682	0
16683	0
16684	0
16685	0
16686	0
16687	0
16688	0
16689	0
16690	0
16691	12
16692	0
16693	0
16694	5
16695	0
16696	0
16697	0
16698	1
16699	5
16700	0
16701	0
16702	0
16703	0
16704	0
16705	0
16706	0
16707	0
16708	12
16709	0
16710	0
16711	13
16712	0
16713	0
16714	0
16715	11
16716	0
16717	5
16718	1
16719	0
16720	3
16721	0
16722	1
16723	19
16724	0
16725	21
16726	0
16727	0
16728	0
16729	0
16730	0
16731	0
16732	0
16733	0
16734	6
16735	0
16736	0
16737	0
16738	0
16739	0
16740	0
16741	0
16742	0
16743	0
16744	1
16745	7
16746	0
16747	7
16748	1
16749	7
16750	15
16751	4
16752	1
16753	0
16754	0
16755	0
16756	0
16757	0
16758	11
16759	0
16760	0
16761	0
16762	0
16763	0
16764	1
16765	0
16766	1
16767	0
16768	2
16769	15
16770	0
16771	0
16772	0
16773	0
16774	0
16775	0
16776	0
16777	0
16778	0
16779	13
16780	0
16781	0
16782	0
16783	0
16784	0
16785	6
16786	0
16787	0
16788	0
16789	0
16790	31
16791	1
16792	0
16793	1
16794	0
16795	0
16796	7
16797	0
16798	0
16799	0
16800	0
16801	0
16802	6
16803	0
16804	0
16805	0
16806	0
16807	0
16808	0
16809	4
16810	1
16811	0
16812	21
16813	0
16814	0
16815	0
16816	0
16817	0
16818	0
16819	0
16820	0
16821	5
16822	0
16823	0
16824	0
16825	12
16826	44
16827	12
16828	6
16829	45
16830	0
16831	0
16832	16
16833	0
16834	0
16835	0
16836	0
16837	0
16838	44
16839	0
16840	0
16841	14
16842	0
16843	0
16844	0
16845	0
16846	0
16847	0
16848	0
16849	13
16850	0
16851	0
16852	0
16853	0
16854	0
16855	5
16856	0
16857	0
16858	0
16859	0
16860	0
16861	0
16862	0
16863	8
16864	0
16865	0
16866	0
16867	0
16868	0
16869	0
16870	0
16871	0
16872	0
16873	0
16874	0
16875	0
16876	0
16877	26
16878	0
16879	1
16880	0
16881	0
16882	0
16883	0
16884	0
16885	0
16886	0
16887	0
16888	0
16889	0
16890	0
16891	1
16892	0
16893	0
16894	0
16895	0
16896	0
16897	4
16898	0
16899	10
16900	0
16901	4
16902	0
16903	0
16904	0
16905	0
16906	0
16907	0
16908	3
16909	0
16910	0
16911	0
16912	0
16913	0
16914	44
16915	0
16916	1
16917	0
16918	0
16919	2
16920	0
16921	1
16922	1
16923	0
16924	0
16925	0
16926	0
16927	0
16928	0
16929	0
16930	0
16931	0
16932	0
16933	0
16934	0
16935	0
16936	0
16937	0
16938	25
16939	0
16940	0
16941	37
16942	2
16943	0
16944	0
16945	0
16946	0
16947	0
16948	0
16949	20
16950	0
16951	0
16952	18
16953	0
16954	0
16955	0
16956	0
16957	7
16958	0
16959	0
16960	0
16961	0
16962	9
16963	0
16964	0
16965	0
16966	2
16967	3
16968	0
16969	0
16970	0
16971	0
16972	3
16973	11
16974	10
16975	0
16976	0
16977	0
16978	0
16979	7
16980	9
16981	0
16982	0
16983	6
16984	1
16985	0
16986	0
16987	0
16988	0
16989	0
16990	0
16991	0
16992	6
16993	1
16994	0
16995	0
16996	8
16997	0
16998	9
16999	1
17000	9
17001	0
17002	1
17003	5
17004	2
17005	13
17006	0
17007	0
17008	0
17009	20
17010	0
17011	0
17012	1
17013	1
17014	0
17015	0
17016	0
17017	3
17018	0
17019	0
17020	2
17021	0
17022	0
17023	0
17024	5
17025	0
17026	0
17027	16
17028	1
17029	8
17030	1
17031	7
17032	0
17033	0
17034	0
17035	0
17036	0
17037	0
17038	0
17039	0
17040	0
17041	0
17042	0
17043	0
17044	8
17045	0
17046	0
17047	0
17048	0
17049	0
17050	0
17051	0
17052	0
17053	1
17054	0
17055	9
17056	58
17057	0
17058	1
17059	0
17060	6
17061	0
17062	0
17063	0
17064	0
17065	0
17066	0
17067	22
17068	0
17069	0
17070	1
17071	0
17072	0
17073	0
17074	0
17075	0
17076	0
17077	0
17078	12
17079	20
17080	1
17081	11
17082	0
17083	0
17084	0
17085	0
17086	0
17087	0
17088	0
17089	0
17090	6
17091	0
17092	0
17093	0
17094	0
17095	0
17096	0
17097	0
17098	0
17099	23
17100	0
17101	11
17102	20
17103	1
17104	0
17105	0
17106	7
17107	1
17108	35
17109	4
17110	0
17111	0
17112	0
17113	0
17114	0
17115	0
17116	0
17117	6
17118	0
17119	0
17120	0
17121	15
17122	0
17123	0
17124	0
17125	0
17126	6
17127	0
17128	5
17129	0
17130	5
17131	0
17132	0
17133	0
17134	0
17135	0
17136	0
17137	0
17138	0
17139	0
17140	0
17141	0
17142	0
17143	0
17144	0
17145	0
17146	0
17147	0
17148	0
17149	0
17150	23
17151	0
17152	0
17153	0
17154	2
17155	0
17156	0
17157	0
17158	7
17159	0
17160	0
17161	0
17162	0
17163	0
17164	0
17165	0
17166	0
17167	0
17168	19
17169	0
17170	0
17171	0
17172	0
17173	0
17174	0
17175	0
17176	0
17177	0
17178	0
17179	5
17180	5
17181	0
17182	5
17183	0
17184	0
17185	0
17186	0
17187	0
17188	0
17189	0
17190	3
17191	0
17192	0
17193	0
17194	3
17195	5
17196	0
17197	0
17198	0
17199	0
17200	0
17201	20
17202	0
17203	9
17204	1
17205	0
17206	0
17207	0
17208	0
17209	0
17210	0
17211	0
17212	0
17213	0
17214	4
17215	0
17216	0
17217	0
17218	0
17219	0
17220	0
17221	0
17222	0
17223	0
17224	0
17225	0
17226	10
17227	0
17228	1
17229	0
17230	0
17231	0
17232	0
17233	0
17234	0
17235	0
17236	6
17237	25
17238	5
17239	0
17240	27
17241	0
17242	0
17243	1
17244	5
17245	0
17246	0
17247	0
17248	0
17249	0
17250	2
17251	0
17252	12
17253	1
17254	5
17255	0
17256	0
17257	0
17258	0
17259	0
17260	0
17261	1
17262	0
17263	6
17264	0
17265	0
17266	0
17267	0
17268	1
17269	2
17270	0
17271	0
17272	0
17273	0
17274	0
17275	0
17276	2
17277	9
17278	0
17279	0
17280	0
17281	0
17282	0
17283	0
17284	0
17285	8
17286	0
17287	0
17288	28
17289	2
17290	0
17291	0
17292	1
17293	0
17294	0
17295	0
17296	0
17297	0
17298	0
17299	26
17300	0
17301	0
17302	1
17303	0
17304	6
17305	0
17306	0
17307	0
17308	0
17309	0
17310	0
17311	1
17312	0
17313	0
17314	0
17315	0
17316	13
17317	0
17318	4
17319	0
17320	0
17321	0
17322	0
17323	0
17324	22
17325	9
17326	28
17327	0
17328	0
17329	5
17330	0
17331	0
17332	0
17333	6
17334	6
17335	0
17336	0
17337	0
17338	0
17339	0
17340	0
17341	0
17342	0
17343	0
17344	16
17345	0
17346	0
17347	0
17348	0
17349	0
17350	0
17351	0
17352	0
17353	0
17354	0
17355	0
17356	0
17357	0
17358	35
17359	6
17360	10
17361	0
17362	5
17363	0
17364	0
17365	0
17366	0
17367	0
17368	0
17369	1
17370	8
17371	4
17372	1
17373	13
17374	0
17375	0
17376	1
17377	0
17378	0
17379	2
17380	0
17381	0
17382	0
17383	0
17384	0
17385	1
17386	0
17387	0
17388	0
17389	0
17390	0
17391	0
17392	0
17393	0
17394	44
17395	1
17396	0
17397	0
17398	0
17399	0
17400	0
17401	5
17402	0
17403	14
17404	0
17405	0
17406	1
17407	0
17408	0
17409	0
17410	0
17411	5
17412	0
17413	0
17414	0
17415	0
17416	25
17417	0
17418	0
17419	0
17420	0
17421	0
17422	28
17423	0
17424	0
17425	0
17426	0
17427	0
17428	0
17429	5
17430	0
17431	0
17432	0
17433	0
17434	0
17435	0
17436	0
17437	0
17438	0
17439	0
17440	0
17441	0
17442	0
17443	0
17444	0
17445	0
17446	0
17447	0
17448	0
17449	0
17450	0
17451	0
17452	0
17453	2
17454	25
17455	9
17456	0
17457	0
17458	0
17459	0
17460	25
17461	0
17462	0
17463	0
17464	0
17465	0
17466	5
17467	0
17468	0
17469	0
17470	0
17471	0
17472	15
17473	5
17474	5
17475	0
17476	6
17477	0
17478	0
17479	0
17480	0
17481	0
17482	0
17483	23
17484	0
17485	20
17486	0
17487	21
17488	0
17489	0
17490	0
17491	8
17492	0
17493	9
17494	5
17495	0
17496	0
17497	0
17498	0
17499	9
17500	11
17501	1
17502	0
17503	0
17504	0
17505	0
17506	0
17507	0
